transit_timestamp,station_complex_id,station_complex,borough,Georeference,ridership,transfers,weekday
2023-11-21,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),6570,80,Tuesday
2023-11-21,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),8508,112,Tuesday
2023-11-21,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1606,20,Tuesday
2023-11-21,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2170,47,Tuesday
2023-11-21,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7227,303,Tuesday
2023-11-21,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),10101,381,Tuesday
2023-11-21,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),4798,13,Tuesday
2023-11-21,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3629,24,Tuesday
2023-11-22,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),5575,87,Wednesday
2023-11-22,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),7590,125,Wednesday
2023-11-22,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1410,17,Wednesday
2023-11-22,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),1808,27,Wednesday
2023-11-22,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7001,282,Wednesday
2023-11-22,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),9806,390,Wednesday
2023-11-22,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),4399,17,Wednesday
2023-11-22,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3001,16,Wednesday
2023-11-23,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),3332,30,Thursday
2023-11-23,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),3879,49,Thursday
2023-11-23,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),661,8,Thursday
2023-11-23,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),683,8,Thursday
2023-11-23,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),3709,154,Thursday
2023-11-23,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),4626,188,Thursday
2023-11-23,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2081,8,Thursday
2023-11-23,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),1847,3,Thursday
2023-11-24,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),4185,43,Friday
2023-11-24,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),5234,73,Friday
2023-11-24,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),973,9,Friday
2023-11-24,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),1054,16,Friday
2023-11-24,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),5067,215,Friday
2023-11-24,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),6440,265,Friday
2023-11-24,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2865,8,Friday
2023-11-24,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2319,18,Friday
2023-11-25,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),4126,37,Saturday
2023-11-25,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),4332,59,Saturday
2023-11-25,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),798,7,Saturday
2023-11-25,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),752,8,Saturday
2023-11-25,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),4825,240,Saturday
2023-11-25,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),5324,205,Saturday
2023-11-25,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2495,10,Saturday
2023-11-25,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2275,14,Saturday
2023-11-26,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),3392,37,Sunday
2023-11-26,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),3660,46,Sunday
2023-11-26,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),660,9,Sunday
2023-11-26,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),677,7,Sunday
2023-11-26,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),4136,224,Sunday
2023-11-26,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),4759,185,Sunday
2023-11-26,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2054,11,Sunday
2023-11-26,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),1933,15,Sunday
2023-11-27,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),6659,92,Monday
2023-11-27,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),8574,106,Monday
2023-11-27,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1643,21,Monday
2023-11-27,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2198,31,Monday
2023-11-27,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7073,307,Monday
2023-11-27,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),10175,379,Monday
2023-11-27,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5126,28,Monday
2023-11-27,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3780,21,Monday
2023-11-28,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7417,77,Tuesday
2023-11-28,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9405,123,Tuesday
2023-11-28,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1740,19,Tuesday
2023-11-28,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2291,29,Tuesday
2023-11-28,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7720,329,Tuesday
2023-11-28,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),10622,411,Tuesday
2023-11-28,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5328,26,Tuesday
2023-11-28,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4060,14,Tuesday
2023-11-29,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7571,92,Wednesday
2023-11-29,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9902,131,Wednesday
2023-11-29,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1811,16,Wednesday
2023-11-29,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2260,37,Wednesday
2023-11-29,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),8255,340,Wednesday
2023-11-29,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11362,473,Wednesday
2023-11-29,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5114,16,Wednesday
2023-11-29,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4093,26,Wednesday
2023-11-30,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7460,64,Thursday
2023-11-30,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9729,150,Thursday
2023-11-30,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1917,28,Thursday
2023-11-30,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2398,44,Thursday
2023-11-30,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),8235,299,Thursday
2023-11-30,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11236,391,Thursday
2023-11-30,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5515,22,Thursday
2023-11-30,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4135,22,Thursday
2023-12-01,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),6637,72,Friday
2023-12-01,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),8708,115,Friday
2023-12-01,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1704,15,Friday
2023-12-01,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2170,30,Friday
2023-12-01,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7908,312,Friday
2023-12-01,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),10441,417,Friday
2023-12-01,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),4905,29,Friday
2023-12-01,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3794,24,Friday
2023-12-02,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),5503,57,Saturday
2023-12-02,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),5569,75,Saturday
2023-12-02,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),874,6,Saturday
2023-12-02,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),804,9,Saturday
2023-12-02,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),6356,229,Saturday
2023-12-02,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),6314,205,Saturday
2023-12-02,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),3087,17,Saturday
2023-12-02,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3179,25,Saturday
2023-12-03,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),3559,50,Sunday
2023-12-03,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),3905,40,Sunday
2023-12-03,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),684,3,Sunday
2023-12-03,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),603,4,Sunday
2023-12-03,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),4517,157,Sunday
2023-12-03,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),4581,129,Sunday
2023-12-03,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2259,10,Sunday
2023-12-03,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2279,20,Sunday
2023-12-04,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),6986,85,Monday
2023-12-04,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9288,125,Monday
2023-12-04,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1748,27,Monday
2023-12-04,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2236,30,Monday
2023-12-04,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),8099,320,Monday
2023-12-04,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),10817,394,Monday
2023-12-04,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5164,25,Monday
2023-12-04,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3973,22,Monday
2023-12-05,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7487,79,Tuesday
2023-12-05,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9856,142,Tuesday
2023-12-05,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1843,22,Tuesday
2023-12-05,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2288,40,Tuesday
2023-12-05,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),8358,303,Tuesday
2023-12-05,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11483,395,Tuesday
2023-12-05,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5473,27,Tuesday
2023-12-05,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4219,19,Tuesday
2023-12-06,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7663,89,Wednesday
2023-12-06,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9972,134,Wednesday
2023-12-06,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1901,22,Wednesday
2023-12-06,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2336,31,Wednesday
2023-12-06,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),8116,316,Wednesday
2023-12-06,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11165,438,Wednesday
2023-12-06,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5688,32,Wednesday
2023-12-06,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4487,25,Wednesday
2023-12-07,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7345,90,Thursday
2023-12-07,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9498,153,Thursday
2023-12-07,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1891,28,Thursday
2023-12-07,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2297,33,Thursday
2023-12-07,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),8329,277,Thursday
2023-12-07,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11099,363,Thursday
2023-12-07,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5603,24,Thursday
2023-12-07,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4282,26,Thursday
2023-12-08,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),15261,205,Friday
2023-12-08,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),3706,53,Friday
2023-12-08,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),19251,695,Friday
2023-12-08,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),8899,58,Friday
2023-12-09,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),11499,160,Saturday
2023-12-09,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),1993,21,Saturday
2023-12-09,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),14799,500,Saturday
2023-12-09,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5130,35,Saturday
2023-12-10,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),7983,96,Sunday
2023-12-10,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),1254,12,Sunday
2023-12-10,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),9925,360,Sunday
2023-12-10,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),3610,20,Sunday
2023-12-11,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),15969,214,Monday
2023-12-11,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),3851,54,Monday
2023-12-11,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),17996,681,Monday
2023-12-11,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),8903,40,Monday
2023-12-12,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),15361,219,Tuesday
2023-12-12,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),3768,56,Tuesday
2023-12-12,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),19044,707,Tuesday
2023-12-12,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),8455,55,Tuesday
2023-12-13,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),15906,241,Wednesday
2023-12-13,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),3842,57,Wednesday
2023-12-13,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),19032,732,Wednesday
2023-12-13,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),8601,58,Wednesday
2023-12-14,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),16381,248,Thursday
2023-12-14,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),3961,77,Thursday
2023-12-14,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),19665,690,Thursday
2023-12-14,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),9347,43,Thursday
2023-12-15,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),15841,200,Friday
2023-12-15,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),3776,64,Friday
2023-12-15,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),19073,707,Friday
2023-12-15,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),9010,52,Friday
2023-12-16,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),13446,178,Saturday
2023-12-16,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2029,19,Saturday
2023-12-16,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),13485,430,Saturday
2023-12-16,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),10961,320,Saturday
2023-12-17,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9107,100,Sunday
2023-12-17,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),1436,12,Sunday
2023-12-17,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),9635,351,Sunday
2023-12-17,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),7765,248,Sunday
2023-12-18,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),13936,191,Monday
2023-12-18,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),3207,54,Monday
2023-12-18,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),15739,589,Monday
2023-12-18,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),7838,45,Monday
2023-12-19,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),15247,207,Tuesday
2023-12-19,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),3563,61,Tuesday
2023-12-19,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),18860,708,Tuesday
2023-12-19,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),8729,53,Tuesday
2023-12-20,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),15482,208,Wednesday
2023-12-20,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),3525,57,Wednesday
2023-12-20,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),17588,660,Wednesday
2023-12-20,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),8248,38,Wednesday
2023-12-21,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),14226,217,Thursday
2023-12-21,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),3485,61,Thursday
2023-12-21,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),16929,631,Thursday
2023-12-21,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),7499,35,Thursday
2023-12-22,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),13191,169,Friday
2023-12-22,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2991,47,Friday
2023-12-22,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),16627,613,Friday
2023-12-22,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),7372,44,Friday
2023-12-23,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9297,115,Saturday
2023-12-23,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),1526,12,Saturday
2023-12-23,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11111,401,Saturday
2023-12-23,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5161,23,Saturday
2023-12-24,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),7027,85,Sunday
2023-12-24,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),1197,8,Sunday
2023-12-24,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),8357,309,Sunday
2023-12-24,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),3848,21,Sunday
2023-12-25,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),4808,63,Monday
2023-12-25,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),802,7,Monday
2023-12-25,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),5670,248,Monday
2023-12-25,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2804,13,Monday
2023-12-26,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9425,138,Tuesday
2023-12-26,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),1971,39,Tuesday
2023-12-26,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11944,502,Tuesday
2023-12-26,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5132,30,Tuesday
2023-12-27,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),10612,162,Wednesday
2023-12-27,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2270,36,Wednesday
