transit_timestamp,station_complex_id,station_complex,borough,Georeference,ridership,transfers
2024-01-15,228,"23 St (F,M)",Manhattan,POINT (-73.99282 40.742878),9658,144
2024-01-15,231,"Grand St (B,D)",Manhattan,POINT (-73.99375 40.718266),13547,85
2024-01-15,232,2 Av (F),Manhattan,POINT (-73.98994 40.7234),8255,101
2024-01-15,234,East Broadway (F),Manhattan,POINT (-73.99017 40.713715),8522,74
2024-01-15,235,York St (F),Brooklyn,POINT (-73.98675 40.701397),6398,36
2024-01-15,236,"Bergen St (F,G)",Brooklyn,POINT (-73.99086 40.686146),5831,41
2024-01-15,237,"Carroll St (F,G)",Brooklyn,POINT (-73.99505 40.6803),5172,42
2024-01-15,238,"Smith-9 Sts (F,G)",Brooklyn,POINT (-73.99596 40.67358),2038,206
2024-01-15,240,"7 Av (F,G)",Brooklyn,POINT (-73.98031 40.66627),4993,105
2024-01-15,241,"15 St-Prospect Park (F,G)",Brooklyn,POINT (-73.97949 40.660366),2903,268
2024-01-15,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,POINT (-73.97578 40.650784),2472,8
2024-01-15,243,"Church Av (F,G)",Brooklyn,POINT (-73.979675 40.64404),4661,358
2024-01-15,244,Ditmas Av (F),Brooklyn,POINT (-73.97817 40.63612),2117,8
2024-01-15,245,18 Av (F),Brooklyn,POINT (-73.976974 40.629753),1899,114
2024-01-15,246,Avenue I (F),Brooklyn,POINT (-73.97613 40.62532),1054,70
2024-01-15,247,Bay Pkwy (F),Brooklyn,POINT (-73.975266 40.62077),615,194
2024-01-15,248,Avenue N (F),Brooklyn,POINT (-73.9742 40.61514),1679,115
2024-01-15,249,Avenue P (F),Brooklyn,POINT (-73.97302 40.608944),1217,2
2024-01-15,250,Kings Hwy (F),Brooklyn,POINT (-73.97236 40.603218),1802,174
2024-01-15,251,Avenue U (F),Brooklyn,POINT (-73.97336 40.59606),1072,114
2024-01-15,252,Avenue X (F),Brooklyn,POINT (-73.97425 40.58962),1221,62
2024-01-15,253,Neptune Av (F),Brooklyn,POINT (-73.97457 40.581013),730,11
2024-01-15,254,Jamaica-179 St (F),Queens,POINT (-73.78381 40.712646),7469,2195
2024-01-15,255,169 St (F),Queens,POINT (-73.7936 40.71047),3236,303
2024-01-15,256,Parsons Blvd (F),Queens,POINT (-73.80333 40.707565),3024,416
2024-01-15,257,Sutphin Blvd (F),Queens,POINT (-73.81071 40.70546),1808,63
2024-01-15,258,"Briarwood (E,F)",Queens,POINT (-73.82057 40.70918),2168,58
2024-01-15,259,"Kew Gardens-Union Tpke (E,F)",Queens,POINT (-73.83101 40.71444),8912,2825
2024-01-15,26,"DeKalb Av (B,Q,R)",Brooklyn,POINT (-73.98183 40.690636),8658,416
2024-01-15,260,"75 Av (E,F)",Queens,POINT (-73.837326 40.71833),1409,4
2024-01-15,261,"Forest Hills-71 Av (E,F,M,R)",Queens,POINT (-73.84452 40.72169),11242,1485
2024-01-15,262,"67 Av (M,R)",Queens,POINT (-73.85272 40.726524),3196,13
2024-01-15,263,"63 Dr-Rego Park (M,R)",Queens,POINT (-73.8616 40.729847),5984,211
2024-01-15,264,"Woodhaven Blvd (M,R)",Queens,POINT (-73.86923 40.733105),9263,1217
2024-01-15,265,"Grand Av-Newtown (M,R)",Queens,POINT (-73.87722 40.737015),8676,1362
2024-01-15,266,"Elmhurst Av (M,R)",Queens,POINT (-73.88202 40.742455),6270,22
2024-01-15,268,"65 St (M,R)",Queens,POINT (-73.89845 40.74967),1703,1
2024-01-15,269,"Northern Blvd (M,R)",Queens,POINT (-73.906006 40.752884),3076,444
2024-01-15,270,"46 St (M,R)",Queens,POINT (-73.91333 40.756313),3401,34
2024-01-15,271,"Steinway St (M,R)",Queens,POINT (-73.92074 40.756878),6250,229
2024-01-15,272,"36 St (M,R)",Queens,POINT (-73.92878 40.75204),1358,4
2024-01-15,273,"Queens Plaza (E,M,R)",Queens,POINT (-73.93724 40.748974),8205,1289
2024-01-15,276,"5 Av/53 St (E,M)",Manhattan,POINT (-73.97523 40.760166),8542,109
2024-01-15,277,"7 Av (E,B,D)",Manhattan,POINT (-73.981636 40.762863),6901,32
2024-01-15,278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,POINT (-73.80111 40.70215),11165,3194
2024-01-15,279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,POINT (-73.80797 40.700485),14278,1197
2024-01-15,28,Union St (R),Brooklyn,POINT (-73.98311 40.677315),3823,23
2024-01-15,280,Jamaica-Van Wyck (E),Queens,POINT (-73.81686 40.702564),1983,41
2024-01-15,282,21 St (G),Queens,POINT (-73.94972 40.744064),981,38
2024-01-15,283,Greenpoint Av (G),Brooklyn,POINT (-73.95445 40.731354),5624,56
2024-01-15,284,Nassau Av (G),Brooklyn,POINT (-73.95128 40.724636),5282,58
2024-01-15,286,Broadway (G),Brooklyn,POINT (-73.95031 40.706093),2650,58
2024-01-15,287,Flushing Av (G),Brooklyn,POINT (-73.95023 40.70038),1703,45
2024-01-15,288,Myrtle-Willoughby Avs (G),Brooklyn,POINT (-73.94904 40.69457),2658,64
2024-01-15,289,Bedford-Nostrand Avs (G),Brooklyn,POINT (-73.95352 40.68963),4219,174
2024-01-15,290,Classon Av (G),Brooklyn,POINT (-73.96007 40.688873),2866,43
2024-01-15,291,Clinton-Washington Avs (G),Brooklyn,POINT (-73.96684 40.688087),2611,30
2024-01-15,292,Fulton St (G),Brooklyn,POINT (-73.97537 40.68712),3429,40
2024-01-15,293,Van Cortlandt Park-242 St (1),Bronx,POINT (-73.89858 40.889248),2657,497
2024-01-15,294,238 St (1),Bronx,POINT (-73.90087 40.884666),1812,55
2024-01-15,295,231 St (1),Bronx,POINT (-73.90483 40.878857),3616,446
2024-01-15,296,Marble Hill-225 St (1),Manhattan,POINT (-73.90983 40.87456),2069,119
2024-01-15,297,215 St (1),Manhattan,POINT (-73.915276 40.869446),809,6
2024-01-15,298,207 St (1),Manhattan,POINT (-73.91882 40.86462),2597,210
2024-01-15,299,Dyckman St (1),Manhattan,POINT (-73.92554 40.86053),2871,12
2024-01-15,3,"30 Av (N,W)",Queens,POINT (-73.92148 40.76678),5709,210
2024-01-15,30,Prospect Av (R),Brooklyn,POINT (-73.992874 40.665413),2652,17
2024-01-15,300,191 St (1),Manhattan,POINT (-73.92941 40.855225),3311,17
2024-01-15,301,181 St (1),Manhattan,POINT (-73.93359 40.849506),4361,328
2024-01-15,303,157 St (1),Manhattan,POINT (-73.94489 40.83404),4781,107
2024-01-15,304,145 St (1),Manhattan,POINT (-73.95036 40.82655),4548,119
2024-01-15,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),4833,18
2024-01-15,306,125 St (1),Manhattan,POINT (-73.958374 40.815582),3526,52
2024-01-15,307,116 St-Columbia University (1),Manhattan,POINT (-73.96411 40.80772),5399,51
2024-01-15,308,Cathedral Pkwy (110 St) (1),Manhattan,POINT (-73.96685 40.803967),6230,83
2024-01-15,309,103 St (1),Manhattan,POINT (-73.968376 40.799446),5834,52
2024-01-15,31,25 St (R),Brooklyn,POINT (-73.99809 40.660397),1775,6
2024-01-15,310,"96 St (1,2,3)",Manhattan,POINT (-73.97232 40.79392),15543,381
2024-01-15,311,86 St (1),Manhattan,POINT (-73.97622 40.788643),8180,408
2024-01-15,312,79 St (1),Manhattan,POINT (-73.97992 40.783936),7151,261
2024-01-15,313,"72 St (1,2,3)",Manhattan,POINT (-73.98197 40.778454),20000,320
2024-01-15,314,66 St-Lincoln Center (1),Manhattan,POINT (-73.98221 40.77344),7980,181
2024-01-15,316,50 St (1),Manhattan,POINT (-73.98385 40.761726),7612,64
2024-01-15,318,"34 St-Penn Station (1,2,3)",Manhattan,POINT (-73.99106 40.750374),28205,302
2024-01-15,319,28 St (1),Manhattan,POINT (-73.99336 40.747215),5096,10
2024-01-15,32,"36 St (D,N,R)",Brooklyn,POINT (-74.00355 40.655144),7353,289
2024-01-15,320,23 St (1),Manhattan,POINT (-73.99566 40.74408),6084,177
2024-01-15,321,18 St (1),Manhattan,POINT (-73.99787 40.74104),3121,8
2024-01-15,323,Christopher St-Sheridan Sq (1),Manhattan,POINT (-74.00291 40.73342),5820,17
2024-01-15,324,Houston St (1),Manhattan,POINT (-74.00536 40.728252),4206,14
2024-01-15,325,Canal St (1),Manhattan,POINT (-74.00628 40.722855),1914,2
2024-01-15,326,Franklin St (1),Manhattan,POINT (-74.00689 40.71932),2117,3
2024-01-15,327,"Chambers St (1,2,3)",Manhattan,POINT (-74.00927 40.715477),4650,33
2024-01-15,328,WTC Cortlandt (1),Manhattan,POINT (-74.01219 40.711834),6087,21
2024-01-15,329,Rector St (1),Manhattan,POINT (-74.01379 40.70751),2395,72
2024-01-15,33,45 St (R),Brooklyn,POINT (-74.01001 40.648937),4073,17
2024-01-15,333,"Wall St (2,3)",Manhattan,POINT (-74.0091 40.70682),4780,11
2024-01-15,334,"Clark St (2,3)",Brooklyn,POINT (-73.99309 40.697468),2543,6
2024-01-15,336,"Hoyt St (2,3)",Brooklyn,POINT (-73.98506 40.690544),3505,132
2024-01-15,337,"Nevins St (2,3,4,5)",Brooklyn,POINT (-73.98049 40.688248),4201,79
2024-01-15,339,"Bergen St (2,3)",Brooklyn,POINT (-73.9751 40.68083),2321,30
2024-01-15,34,53 St (R),Brooklyn,POINT (-74.01403 40.64507),4344,104
2024-01-15,340,"Grand Army Plaza (2,3)",Brooklyn,POINT (-73.97105 40.675236),2998,43
2024-01-15,341,"Eastern Pkwy-Brooklyn Museum (2,3)",Brooklyn,POINT (-73.96438 40.671986),1605,6
2024-01-15,343,Nostrand Av (3),Brooklyn,POINT (-73.95046 40.669846),1546,34
2024-01-15,344,Kingston Av (3),Brooklyn,POINT (-73.94216 40.6694),2194,16
2024-01-15,345,"Crown Hts-Utica Av (3,4)",Brooklyn,POINT (-73.932945 40.668896),9928,900
2024-01-15,346,Sutter Av-Rutland Rd (3),Brooklyn,POINT (-73.92261 40.66472),2215,124
2024-01-15,347,Saratoga Av (3),Brooklyn,POINT (-73.91633 40.661453),1623,34
2024-01-15,348,Rockaway Av (3),Brooklyn,POINT (-73.90894 40.662548),1615,4
2024-01-15,349,Junius St (3),Brooklyn,POINT (-73.90245 40.663513),922,224
2024-01-15,35,"59 St (N,R)",Brooklyn,POINT (-74.01788 40.64136),5754,97
2024-01-15,350,Pennsylvania Av (3),Brooklyn,POINT (-73.8949 40.664635),1417,128
2024-01-15,351,Van Siclen Av (3),Brooklyn,POINT (-73.8894 40.665447),879,26
2024-01-15,352,New Lots Av (3),Brooklyn,POINT (-73.88408 40.666237),1950,184
2024-01-15,353,"President St-Medgar Evers College (2,5)",Brooklyn,POINT (-73.95068 40.667885),1369,4
2024-01-15,354,"Sterling St (2,5)",Brooklyn,POINT (-73.95085 40.662743),2506,23
2024-01-15,355,"Winthrop St (2,5)",Brooklyn,POINT (-73.9502 40.65665),2800,51
2024-01-15,356,"Church Av (2,5)",Brooklyn,POINT (-73.94958 40.650845),3775,205
2024-01-15,357,"Beverly Rd (2,5)",Brooklyn,POINT (-73.94896 40.6451),1789,7
2024-01-15,358,"Newkirk Av-Little Haiti (2,5)",Brooklyn,POINT (-73.94841 40.63997),2569,91
2024-01-15,359,"Flatbush Av-Brooklyn College (2,5)",Brooklyn,POINT (-73.94764 40.632835),6653,1137
2024-01-15,36,Bay Ridge Av (R),Brooklyn,POINT (-74.02338 40.634968),3629,182
2024-01-15,360,Pelham Bay Park (6),Bronx,POINT (-73.82812 40.852463),2342,441
2024-01-15,361,Buhre Av (6),Bronx,POINT (-73.832565 40.84681),1437,78
2024-01-15,362,Middletown Rd (6),Bronx,POINT (-73.83632 40.843864),700,4
2024-01-15,363,Westchester Sq-E Tremont Av (6),Bronx,POINT (-73.84295 40.839893),1269,194
2024-01-15,364,Zerega Av (6),Bronx,POINT (-73.84704 40.836487),917,8
2024-01-15,365,Castle Hill Av (6),Bronx,POINT (-73.85122 40.834255),2155,118
2024-01-15,366,Parkchester (6),Bronx,POINT (-73.86082 40.833225),6102,330
2024-01-15,367,St Lawrence Av (6),Bronx,POINT (-73.867615 40.83151),1619,6
2024-01-15,368,Morrison Av-Soundview (6),Bronx,POINT (-73.87452 40.82952),2429,123
2024-01-15,369,Elder Av (6),Bronx,POINT (-73.87916 40.828583),2548,7
2024-01-15,37,77 St (R),Brooklyn,POINT (-74.02551 40.62974),2341,44
2024-01-15,370,Whitlock Av (6),Bronx,POINT (-73.886284 40.826527),659,5
2024-01-15,371,Hunts Point Av (6),Bronx,POINT (-73.89055 40.82095),3637,275
2024-01-15,372,Longwood Av (6),Bronx,POINT (-73.89644 40.816105),1359,28
2024-01-15,373,E 149 St (6),Bronx,POINT (-73.9041 40.81212),1659,40
2024-01-15,374,E 143 St-St Mary's St (6),Bronx,POINT (-73.90765 40.80872),484,0
2024-01-15,375,Cypress Av (6),Bronx,POINT (-73.91404 40.805367),1350,3
2024-01-15,376,Brook Av (6),Bronx,POINT (-73.91924 40.807568),2059,5
2024-01-15,377,3 Av-138 St (6),Bronx,POINT (-73.92614 40.810474),2828,46
2024-01-15,378,Woodlawn (4),Bronx,POINT (-73.87875 40.886036),2457,632
2024-01-15,379,Mosholu Pkwy (4),Bronx,POINT (-73.88466 40.87975),2775,112
2024-01-15,38,86 St (R),Brooklyn,POINT (-74.0284 40.62269),5296,1158
2024-01-15,380,Bedford Park Blvd-Lehman College (4),Bronx,POINT (-73.89006 40.873413),1930,175
2024-01-15,381,Kingsbridge Rd (4),Bronx,POINT (-73.89717 40.86776),3289,168
2024-01-15,382,Fordham Rd (4),Bronx,POINT (-73.90103 40.862804),3804,196
2024-01-15,383,183 St (4),Bronx,POINT (-73.90388 40.858406),2229,2
2024-01-15,384,Burnside Av (4),Bronx,POINT (-73.907684 40.853455),3635,80
2024-01-15,385,176 St (4),Bronx,POINT (-73.9118 40.84848),1943,3
2024-01-15,386,Mt Eden Av (4),Bronx,POINT (-73.91469 40.844433),1807,7
2024-01-15,387,170 St (4),Bronx,POINT (-73.91779 40.840076),2420,71
2024-01-15,388,167 St (4),Bronx,POINT (-73.9214 40.835537),3382,121
2024-01-15,39,Bay Ridge-95 St (R),Brooklyn,POINT (-74.030876 40.616623),2386,38
2024-01-15,391,"138 St-Grand Concourse (4,5)",Bronx,POINT (-73.92985 40.813225),1338,19
2024-01-15,392,"125 St (4,5,6)",Manhattan,POINT (-73.93759 40.80414),8036,404
2024-01-15,393,116 St (6),Manhattan,POINT (-73.94162 40.79863),4844,46
2024-01-15,394,110 St (6),Manhattan,POINT (-73.94425 40.79502),3840,21
2024-01-15,395,103 St (6),Manhattan,POINT (-73.94748 40.7906),4513,24
2024-01-15,396,96 St (6),Manhattan,POINT (-73.95107 40.78567),6361,253
2024-01-15,397,"86 St (4,5,6)",Manhattan,POINT (-73.95559 40.77949),23123,776
2024-01-15,398,77 St (6),Manhattan,POINT (-73.95988 40.77362),12852,285
2024-01-15,399,68 St-Hunter College (6),Manhattan,POINT (-73.96387 40.768143),7687,262
2024-01-15,4,"Broadway (N,W)",Queens,POINT (-73.92551 40.76182),5129,74
2024-01-15,403,33 St (6),Manhattan,POINT (-73.98208 40.746082),11524,209
2024-01-15,404,28 St (6),Manhattan,POINT (-73.98426 40.74307),8301,36
2024-01-15,405,23 St (6),Manhattan,POINT (-73.9866 40.739864),8234,285
2024-01-15,407,Astor Pl (6),Manhattan,POINT (-73.99107 40.730053),7891,76
2024-01-15,409,Spring St (6),Manhattan,POINT (-73.99714 40.7223),6842,22
2024-01-15,41,"7 Av (B,Q)",Brooklyn,POINT (-73.97237 40.67705),4118,95
2024-01-15,413,"Wall St (4,5)",Manhattan,POINT (-74.01186 40.707558),4983,55
2024-01-15,414,"Bowling Green (4,5)",Manhattan,POINT (-74.01407 40.70482),5674,733
2024-01-15,416,Wakefield-241 St (2),Bronx,POINT (-73.85062 40.903126),1877,96
2024-01-15,417,"Nereid Av (2,5)",Bronx,POINT (-73.85438 40.89838),973,103
2024-01-15,418,"233 St (2,5)",Bronx,POINT (-73.857475 40.893192),1564,91
2024-01-15,419,"225 St (2,5)",Bronx,POINT (-73.860344 40.888023),1129,10
2024-01-15,42,"Prospect Park (B,Q,S)",Brooklyn,POINT (-73.96225 40.661613),4417,97
2024-01-15,420,"219 St (2,5)",Bronx,POINT (-73.86263 40.883896),941,2
2024-01-15,421,"Gun Hill Rd (2,5)",Bronx,POINT (-73.86626 40.87785),2295,168
2024-01-15,422,"Burke Av (2,5)",Bronx,POINT (-73.867165 40.871357),929,2
2024-01-15,423,"Allerton Av (2,5)",Bronx,POINT (-73.867355 40.865463),1555,58
2024-01-15,424,"Pelham Pkwy (2,5)",Bronx,POINT (-73.867615 40.857193),3321,183
2024-01-15,425,"Bronx Park East (2,5)",Bronx,POINT (-73.868454 40.848827),719,30
2024-01-15,426,"E 180 St (2,5)",Bronx,POINT (-73.87349 40.841892),3258,409
2024-01-15,427,"West Farms Sq-E Tremont Av (2,5)",Bronx,POINT (-73.88005 40.840294),1773,125
2024-01-15,428,"174 St (2,5)",Bronx,POINT (-73.88773 40.837288),1925,130
2024-01-15,429,"Freeman St (2,5)",Bronx,POINT (-73.89187 40.829994),1639,9
2024-01-15,43,Parkside Av (Q),Brooklyn,POINT (-73.961494 40.655293),2670,82
2024-01-15,430,"Simpson St (2,5)",Bronx,POINT (-73.89307 40.824074),2587,234
2024-01-15,431,"Intervale Av (2,5)",Bronx,POINT (-73.896736 40.82218),1022,25
2024-01-15,432,"Prospect Av (2,5)",Bronx,POINT (-73.90177 40.819584),2291,69
2024-01-15,433,"Jackson Av (2,5)",Bronx,POINT (-73.90781 40.81649),1650,2
2024-01-15,434,"3 Av-149 St (2,5)",Bronx,POINT (-73.917755 40.81611),6358,412
2024-01-15,436,Harlem-148 St (3),Manhattan,POINT (-73.93647 40.82388),1156,5
2024-01-15,437,145 St (3),Manhattan,POINT (-73.93625 40.82042),1065,8
2024-01-15,438,"135 St (2,3)",Manhattan,POINT (-73.94077 40.814228),3714,28
2024-01-15,439,"125 St (2,3)",Manhattan,POINT (-73.945496 40.807755),4357,212
2024-01-15,44,"Church Av (B,Q)",Brooklyn,POINT (-73.96298 40.650528),6269,540
2024-01-15,440,"116 St (2,3)",Manhattan,POINT (-73.94962 40.802097),3538,35
2024-01-15,441,"Central Park North (110 St) (2,3)",Manhattan,POINT (-73.95182 40.799076),2605,99
2024-01-15,442,Eastchester-Dyre Av (5),Bronx,POINT (-73.83083 40.8883),1368,122
2024-01-15,443,Baychester Av (5),Bronx,POINT (-73.83859 40.878662),932,23
2024-01-15,444,Gun Hill Rd (5),Bronx,POINT (-73.84638 40.869526),1518,155
2024-01-15,445,Pelham Pkwy (5),Bronx,POINT (-73.85536 40.858986),822,43
2024-01-15,446,Morris Park (5),Bronx,POINT (-73.8605 40.854362),991,2
2024-01-15,447,Flushing-Main St (7),Queens,POINT (-73.83003 40.7596),32828,7568
2024-01-15,448,Mets-Willets Point (7),Queens,POINT (-73.84563 40.754623),1253,47
2024-01-15,449,111 St (7),Queens,POINT (-73.85533 40.75173),3123,15
2024-01-15,45,Beverley Rd (Q),Brooklyn,POINT (-73.96449 40.64403),1504,5
2024-01-15,450,103 St-Corona Plaza (7),Queens,POINT (-73.8627 40.749866),15944,616
2024-01-15,451,Junction Blvd (7),Queens,POINT (-73.86953 40.749146),14909,355
2024-01-15,452,90 St-Elmhurst Av (7),Queens,POINT (-73.87661 40.74841),10291,30
2024-01-15,453,82 St-Jackson Hts (7),Queens,POINT (-73.8837 40.747658),3233,89
2024-01-15,455,69 St (7),Queens,POINT (-73.8964 40.746326),3127,233
2024-01-15,456,61 St-Woodside (7),Queens,POINT (-73.902985 40.74563),7740,362
2024-01-15,457,52 St (7),Queens,POINT (-73.91255 40.74415),2829,7
2024-01-15,458,46 St-Bliss St (7),Queens,POINT (-73.918434 40.743134),5873,146
2024-01-15,459,40 St-Lowery St (7),Queens,POINT (-73.92402 40.743782),4027,18
2024-01-15,46,Cortelyou Rd (Q),Brooklyn,POINT (-73.96389 40.640926),2605,10
2024-01-15,460,33 St-Rawson St (7),Queens,POINT (-73.931 40.744587),2220,18
2024-01-15,461,"Queensboro Plaza (7,N,W)",Queens,POINT (-73.9402 40.750584),6647,1101
2024-01-15,463,Hunters Point Av (7),Queens,POINT (-73.94891 40.742214),1640,153
2024-01-15,464,Vernon Blvd-Jackson Av (7),Queens,POINT (-73.95358 40.742626),7030,102
2024-01-15,47,"Newkirk Plaza (B,Q)",Brooklyn,POINT (-73.96279 40.635082),4251,189
2024-01-15,471,34 St-Hudson Yards (7),Manhattan,POINT (-74.00191 40.755882),10379,39
2024-01-15,475,96 St (Q),Manhattan,POINT (-73.94715 40.784317),6845,260
2024-01-15,476,86 St (Q),Manhattan,POINT (-73.95179 40.77789),10770,201
2024-01-15,477,72 St (Q),Manhattan,POINT (-73.95843 40.7688),10732,111
2024-01-15,48,Avenue H (Q),Brooklyn,POINT (-73.96164 40.62927),1108,7
2024-01-15,49,Avenue J (Q),Brooklyn,POINT (-73.9608 40.62504),2582,249
2024-01-15,5,"36 Av (N,W)",Queens,POINT (-73.92957 40.756805),2816,29
2024-01-15,50,Avenue M (Q),Brooklyn,POINT (-73.9594 40.61762),2616,116
2024-01-15,501,St George (SIR),Staten Island,POINT (-74.07365 40.64375),2904,790
2024-01-15,502,Tompkinsville (SIR),Staten Island,POINT (-74.07484 40.636948),283,24
2024-01-15,51,"Kings Hwy (B,Q)",Brooklyn,POINT (-73.95773 40.60867),9250,1339
2024-01-15,52,Avenue U (Q),Brooklyn,POINT (-73.95593 40.5993),3707,374
2024-01-15,53,Neck Rd (Q),Brooklyn,POINT (-73.95516 40.595245),2180,7
2024-01-15,54,"Sheepshead Bay (B,Q)",Brooklyn,POINT (-73.954155 40.586895),5892,516
2024-01-15,55,"Brighton Beach (B,Q)",Brooklyn,POINT (-73.96137 40.57762),5242,134
2024-01-15,56,Ocean Pkwy (Q),Brooklyn,POINT (-73.9685 40.576313),1452,29
2024-01-15,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,POINT (-73.97594 40.576126),915,12
2024-01-15,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,POINT (-73.98123 40.577423),5694,724
2024-01-15,59,9 Av (D),Brooklyn,POINT (-73.99432 40.646294),2877,121
2024-01-15,6,"39 Av-Dutch Kills (N,W)",Queens,POINT (-73.932755 40.75288),1663,5
2024-01-15,60,Fort Hamilton Pkwy (D),Brooklyn,POINT (-73.9943 40.640915),1965,3
2024-01-15,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,POINT (-73.99621 40.738228),19230,4446
2024-01-15,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,POINT (-73.99679 40.737335),1,0
2024-01-15,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,POINT (-73.99679 40.737827),23,6
2024-01-15,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,POINT (-74.0002 40.737827),42,2
2024-01-15,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,POINT (-73.98995 40.734673),14,2
2024-01-15,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,POINT (-73.98995 40.735737),40628,788
2024-01-15,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,POINT (-73.99057 40.735737),10,2
2024-01-15,603,"149 St-Grand Concourse (2,4,5)",Bronx,POINT (-73.92735 40.818375),3458,154
2024-01-15,604,"161 St-Yankee Stadium (B,D,4)",Bronx,POINT (-73.92565 40.827904),28,0
2024-01-15,604,"161 St-Yankee Stadium (B,D,4)",Bronx,POINT (-73.92565 40.827995),7375,416
2024-01-15,604,"161 St-Yankee Stadium (B,D,4)",Bronx,POINT (-73.925835 40.827995),6,0
2024-01-15,605,"168 St (A,C,1)",Manhattan,POINT (-73.93956 40.840717),9406,84
2024-01-15,605,"168 St (A,C,1)",Manhattan,POINT (-73.94013 40.840557),11,0
2024-01-15,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94383 40.746555),20,0
2024-01-15,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94383 40.747025),21,1
2024-01-15,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94383 40.747845),10714,376
2024-01-15,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94527 40.747025),2,0
2024-01-15,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94527 40.747845),29,5
2024-01-15,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.946 40.747845),22,4
2024-01-15,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,POINT (-73.98782 40.749718),48568,554
2024-01-15,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,POINT (-73.98795 40.749565),14,0
2024-01-15,608,"4 Av (F,G)/9 St (R)",Brooklyn,POINT (-73.988304 40.67085),5861,248
2024-01-15,608,"4 Av (F,G)/9 St (R)",Brooklyn,POINT (-73.98978 40.670273),53,0
2024-01-15,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,POINT (-73.981964 40.753822),4,1
2024-01-15,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,POINT (-73.981964 40.754223),16780,215
2024-01-15,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,POINT (-73.984566 40.754223),118,2
2024-01-15,61,50 St (D),Brooklyn,POINT (-73.99479 40.63626),1884,76
2024-01-15,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,POINT (-73.976845 40.751778),53951,451
2024-01-15,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,POINT (-73.986755 40.75731),75473,694
2024-01-15,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,POINT (-73.987495 40.75529),10,0
2024-01-15,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,POINT (-73.987495 40.75731),461,7
2024-01-15,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,POINT (-73.98974 40.75731),8,0
2024-01-15,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,POINT (-73.969055 40.757553),19891,281
2024-01-15,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,POINT (-73.97192 40.757107),7,0
2024-01-15,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,POINT (-73.967255 40.76266),23759,2850
2024-01-15,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,POINT (-73.967964 40.762527),23,2
2024-01-15,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,POINT (-73.981735 40.768295),27465,564
2024-01-15,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,POINT (-73.981926 40.768246),1,0
2024-01-15,615,New Utrecht Av (N)/62 St (D),Brooklyn,POINT (-73.99635 40.624844),87,0
2024-01-15,615,New Utrecht Av (N)/62 St (D),Brooklyn,POINT (-73.99635 40.626472),2606,64
